event_id	statement_id	record_unit_id	page	field_id	field_position	visible_owner	visible_surface	master_card_id	relation_stems	relation_skeleton_de	portable_core_de	local_register_expansion_de	terminal_status
E002	H1-S001	H1	f10r	F001	2	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	cthoor	MC158	OR	ANSATZ_AKTIVER_SATZ	den Ansatz bereitstellen	Vorbereitung	NONCLOSE
E003	H1-S001	H1	f10r	F001	3	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	char	MC055	AR	VON_QUELLE	davon	davon	NONCLOSE
E007	H1-S001	H1	f10r	F001	7	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	otytchol	MC069	OL|OT	WEITER_GLEICHER_FORTGANG + DANACH_NAECHSTER	Folgeteil	Folgeteil	NONCLOSE
E008	H1-S001	H1	f10r	F001	8	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	oky	MC026	Y	DIES_AKTUELLER_POSTEN	einsetzen	einsetzen	NONCLOSE
E011	H1-S002	H1	f10r	F002	1	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	qokchy	MC103	Y	DIES_AKTUELLER_POSTEN	den laufenden Posten einsetzen und weiterbearbeiten	weiterbearbeiten	NONCLOSE
E012	H1-S002	H1	f10r	F002	2	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	qotchol	MC163	OL|OT	WEITER_GLEICHER_FORTGANG + DANACH_NAECHSTER	DANACH_WEITER	Folgegang	NONCLOSE
E013	H1-S002	H1	f10r	F002	3	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	chol	MC153	OL	WEITER_GLEICHER_FORTGANG	weiter	weiter	NONCLOSE
E014	H1-S002	H1	f10r	F002	4	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	cthy	MC161	Y	DIES_AKTUELLER_POSTEN	bereit	bereit	NONCLOSE
E015	H2-S001	H2	f10r	F003	1	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	ycheor	MC075	OR|Y	ANSATZ_AKTIVER_SATZ + DIES_AKTUELLER_POSTEN	aktueller Auszugsansatz	Auszugsansatz	NONCLOSE
E016	H2-S001	H2	f10r	F003	2	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	cthy	MC161	Y	DIES_AKTUELLER_POSTEN	bereit	bereit	NONCLOSE
E017	H2-S001	H2	f10r	F003	3	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	chor	MC080	OR	ANSATZ_AKTIVER_SATZ	Ansatz	Ansatz	NONCLOSE
E019	H2-S001	H2	f10r	F003	5	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	qoctholy	MC115	OL|OT|Y	WEITER_GLEICHER_FORTGANG + DANACH_NAECHSTER + DIES_AKTUELLER_POSTEN	den bereiten Folgeposten wählen	bereiter Folgeposten	NONCLOSE
E020	H2-S001	H2	f10r	F003	6	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	dy	MC123	Y	DIES_AKTUELLER_POSTEN	dies	dies	NONCLOSE
E021	H2-S001	H2	f10r	F003	7	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	chy	MC123	Y	DIES_AKTUELLER_POSTEN	dies	dies	NONCLOSE
E023	H2-S001	H2	f10r	F003	9	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	shy	MC123	Y	DIES_AKTUELLER_POSTEN	dies	dies	NONCLOSE
E024	H2-S002	H2	f10r	F004	1	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	qotchor	MC013	OT|OR	DANACH_NAECHSTER + ANSATZ_AKTIVER_SATZ	Folgeansatz	Folgeansatz	NONCLOSE
E025	H2-S002	H2	f10r	F004	2	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	chor	MC080	OR	ANSATZ_AKTIVER_SATZ	Ansatz	Ansatz	NONCLOSE
E026	H2-S002	H2	f10r	F004	3	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	otol	MC053	OL|OT	WEITER_GLEICHER_FORTGANG + DANACH_NAECHSTER	DANACH_WEITER	Fortgang	NONCLOSE
E027	H2-S002	H2	f10r	F004	4	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	chol	MC153	OL	WEITER_GLEICHER_FORTGANG	weiter	weiter	NONCLOSE
E028	H2-S002	H2	f10r	F004	5	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	cholor	MC157	OL|OR	WEITER_GLEICHER_FORTGANG + ANSATZ_AKTIVER_SATZ	derselbe Ansatz	derselbe Ansatz	NONCLOSE
E029	H2-S002	H2	f10r	F004	6	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	chol	MC153	OL	WEITER_GLEICHER_FORTGANG	weiter	weiter	NONCLOSE
E031	H2-S002	H2	f10r	F004	8	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	dar	MC055	AR	VON_QUELLE	davon	davon	NONCLOSE
E032	H2-S003	H2	f10r	F005	1	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	oykchor	MC027	OR	ANSATZ_AKTIVER_SATZ	Gefäß für den Ansatz	Zubereitungsgefäß	NONCLOSE
E033	H2-S003	H2	f10r	F005	2	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	shor	MC080	OR	ANSATZ_AKTIVER_SATZ	Ansatz	Ansatz	NONCLOSE
E034	H2-S003	H2	f10r	F005	3	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	chor	MC080	OR	ANSATZ_AKTIVER_SATZ	Ansatz	Ansatz	NONCLOSE
E035	H2-S003	H2	f10r	F005	4	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	chy	MC123	Y	DIES_AKTUELLER_POSTEN	dies	dies	NONCLOSE
E037	H2-S003	H2	f10r	F005	6	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	dy	MC123	Y	DIES_AKTUELLER_POSTEN	dies	dies	NONCLOSE
E047	H3-S003	H3	f11r	F008	1	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	dchol	MC142	OL	WEITER_GLEICHER_FORTGANG	vom vorigen Arbeitsgang nehmen	vom vorigen	NONCLOSE
E048	H3-S003	H3	f11r	F008	2	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	chy	MC123	Y	DIES_AKTUELLER_POSTEN	dies	dies	NONCLOSE
E049	H3-S003	H3	f11r	F008	3	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	kchy	MC117	Y	DIES_AKTUELLER_POSTEN	den laufenden Posten bearbeiten	Bearbeiten	NONCLOSE
E050	H3-S003	H3	f11r	F008	4	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	dy	MC123	Y	DIES_AKTUELLER_POSTEN	dies	dies	NONCLOSE
E052	H3-S004	H3	f11r	F009	1	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	qotchy	MC107	OT|Y	DANACH_NAECHSTER + DIES_AKTUELLER_POSTEN	zum nächsten Posten wechseln	nächster Posten	NONCLOSE
E053	H3-S004	H3	f11r	F009	2	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	okchol	MC041	OL	WEITER_GLEICHER_FORTGANG	die Fortsetzung einsetzen	weiter einsetzen	NONCLOSE
E054	H3-S004	H3	f11r	F009	3	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	cthy	MC161	Y	DIES_AKTUELLER_POSTEN	bereit	bereit	NONCLOSE
E055	H3-S004	H3	f11r	F009	4	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	dy	MC123	Y	DIES_AKTUELLER_POSTEN	dies	dies	NONCLOSE
E058	H4-S001	H4	f55v	F010	3	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	ykain	MC047	Y	DIES_AKTUELLER_POSTEN	erste Portion	erste Portion	NONCLOSE
E059	H4-S001	H4	f55v	F010	4	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	ykan	MC148	Y	DIES_AKTUELLER_POSTEN	zweite Portion	zweite Portion	NONCLOSE
E062	H4-S002	H4	f55v	F011	2	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	chedy	MC074	Y	DIES_AKTUELLER_POSTEN	überführen	überführen	NONCLOSE
E064	H4-S003	H4	f55v	F012	1	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	ykaiin	MC170	Y	DIES_AKTUELLER_POSTEN	Sollportion	Sollportion	NONCLOSE
E065	H4-S003	H4	f55v	F012	2	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	cheoar	MC085	AR	VON_QUELLE	Auszug aus der Quelle	Quellauszug	NONCLOSE
E066	H4-S003	H4	f55v	F012	3	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	cheeky	MC032	Y	DIES_AKTUELLER_POSTEN	länger bearbeiten	länger bearbeiten	NONCLOSE
E067	H4-S003	H4	f55v	F012	4	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	oldy	MC019	OL	WEITER_GLEICHER_FORTGANG	fertig	fertig	TERMINAL
E069	H4-S004	H4	f55v	F013	2	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	okal	MC040	AL	ZU_ZIEL	dorthin einsetzen	dorthin einsetzen	NONCLOSE
E070	H4-S004	H4	f55v	F013	3	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	oltchy	MC021	OL|Y	WEITER_GLEICHER_FORTGANG + DIES_AKTUELLER_POSTEN	die laufende Bereitung fortsetzen	Folgebereitung	NONCLOSE
E071	H4-S004	H4	f55v	F013	4	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	or	MC080	OR	ANSATZ_AKTIVER_SATZ	Ansatz	Ansatz	NONCLOSE
E072	H4-S004	H4	f55v	F013	5	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	y	MC123	Y	DIES_AKTUELLER_POSTEN	dies	dies	NONCLOSE
E073	H4-S004	H4	f55v	F013	6	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	orain	MC072	OR	ANSATZ_AKTIVER_SATZ	Bereitungsanteil	Bereitungsanteil	NONCLOSE
E074	H5-S001	H5	f56r	F014	1	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	chochor	MC125	OR	ANSATZ_AKTIVER_SATZ	Zugabeansatz	Zugabeansatz	NONCLOSE
E076	H5-S001	H5	f56r	F014	3	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	chodaly	MC010	AL|Y	ZU_ZIEL + DIES_AKTUELLER_POSTEN	Zugabe am aktuellen Ziel	Zielzugabe	NONCLOSE
E079	H5-S001	H5	f56r	F015	2	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	kchol	MC090	OL	WEITER_GLEICHER_FORTGANG	weiter bearbeiten	weiter bearbeiten	NONCLOSE
E080	H5-S001	H5	f56r	F015	3	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	otchor	MC013	OT|OR	DANACH_NAECHSTER + ANSATZ_AKTIVER_SATZ	Folgeansatz	Folgeansatz	NONCLOSE
E081	H5-S001	H5	f56r	F015	4	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	choky	MC026	Y	DIES_AKTUELLER_POSTEN	einsetzen	einsetzen	NONCLOSE
E082	H5-S001	H5	f56r	F015	5	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	dal	MC154	AL	ZU_ZIEL	dorthin	dorthin	NONCLOSE
E083	H5-S002	H5	f56r	F016	1	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	schol	MC142	OL	WEITER_GLEICHER_FORTGANG	vom vorigen Arbeitsgang nehmen	vom vorigen	NONCLOSE
E084	H5-S002	H5	f56r	F016	2	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	choy	MC131	Y	DIES_AKTUELLER_POSTEN	aktuelle Zutat	Zugabeposten	NONCLOSE
E085	H5-S002	H5	f56r	F016	3	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	choky	MC026	Y	DIES_AKTUELLER_POSTEN	einsetzen	einsetzen	NONCLOSE
E089	H5-S003	H5	f56r	F017	3	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	kchey	MC122	Y	DIES_AKTUELLER_POSTEN	den laufenden Posten kurz bearbeiten	Kurzbearbeitung	NONCLOSE
E090	H5-S003	H5	f56r	F017	4	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	qokokchy	MC015	Y	DIES_AKTUELLER_POSTEN	denselben Posten erneut einsetzen	erneut einsetzen	NONCLOSE
E091	H5-S004	H5	f56r	F018	1	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	okchy	MC103	Y	DIES_AKTUELLER_POSTEN	den laufenden Posten einsetzen und weiterbearbeiten	weiterbearbeiten	NONCLOSE
E093	H5-S004	H5	f56r	F018	3	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	kchal	MC077	AL	ZU_ZIEL	an der Zielstelle bearbeiten	Zielbearbeitung	NONCLOSE
E095	H5-S005	H5	f56r	F019	2	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	chokchy	MC103	Y	DIES_AKTUELLER_POSTEN	den laufenden Posten einsetzen und weiterbearbeiten	weiterbearbeiten	NONCLOSE
E096	H5-S005	H5	f56r	F019	3	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	kchoar	MC136	AR	VON_QUELLE	bearbeiteter Quellauszug	bearbeiteter Quellauszug	NONCLOSE
E098	H5-S006	H5	f56r	F020	1	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	otchey	MC171	OT|Y	DANACH_NAECHSTER + DIES_AKTUELLER_POSTEN	das nächste	das nächste	NONCLOSE
E099	H5-S006	H5	f56r	F020	2	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	keol	MC104	OL	WEITER_GLEICHER_FORTGANG	kurz weiterbearbeiten	kurz weiterbearbeiten	NONCLOSE
E104	B1-S002	B1	f81v	F022	3	gemeinsames zweireihiges Figuren-/Beckenfeld	okal	MC040	AL	ZU_ZIEL	dorthin einsetzen	dorthin einsetzen	NONCLOSE
E105	B1-S002	B1	f81v	F022	4	gemeinsames zweireihiges Figuren-/Beckenfeld	sar	MC055	AR	VON_QUELLE	davon	davon	NONCLOSE
E106	B1-S002	B1	f81v	F022	5	gemeinsames zweireihiges Figuren-/Beckenfeld	ol	MC153	OL	WEITER_GLEICHER_FORTGANG	weiter	weiter	NONCLOSE
E108	B1-S002	B1	f81v	F022	7	gemeinsames zweireihiges Figuren-/Beckenfeld	olkain	MC097	OL	WEITER_GLEICHER_FORTGANG	weiterer Anteil	weiterer Anteil	NONCLOSE
E109	B1-S002	B1	f81v	F022	8	gemeinsames zweireihiges Figuren-/Beckenfeld	al	MC154	AL	ZU_ZIEL	dorthin	dorthin	NONCLOSE
E110	B1-S002	B1	f81v	F022	9	gemeinsames zweireihiges Figuren-/Beckenfeld	ol	MC153	OL	WEITER_GLEICHER_FORTGANG	weiter	weiter	NONCLOSE
E111	B1-S002	B1	f81v	F022	10	gemeinsames zweireihiges Figuren-/Beckenfeld	rol	MC016	OL	WEITER_GLEICHER_FORTGANG	Anschluss	Anschluss	NONCLOSE
E113	B1-S002	B1	f81v	F023	1	gemeinsames zweireihiges Figuren-/Beckenfeld	olor	MC157	OL|OR	WEITER_GLEICHER_FORTGANG + ANSATZ_AKTIVER_SATZ	derselbe Ansatz	derselbe Ansatz	NONCLOSE
E114	B1-S002	B1	f81v	F023	2	gemeinsames zweireihiges Figuren-/Beckenfeld	ol	MC153	OL	WEITER_GLEICHER_FORTGANG	weiter	weiter	NONCLOSE
E115	B1-S002	B1	f81v	F023	3	gemeinsames zweireihiges Figuren-/Beckenfeld	sheckhal	MC058	AL	ZU_ZIEL	Kurze Zielpassage	Kurze Zielpassage	NONCLOSE
E117	B1-S002	B1	f81v	F023	5	gemeinsames zweireihiges Figuren-/Beckenfeld	qokeedal	MC096	AL	ZU_ZIEL	Langer Zieleinsatz	Langer Zieleinsatz	NONCLOSE
E119	B1-S002	B1	f81v	F023	7	gemeinsames zweireihiges Figuren-/Beckenfeld	chckhy	MC035	Y	DIES_AKTUELLER_POSTEN	durchleiten	durchleiten	NONCLOSE
E121	B1-S003	B1	f81v	F024	1	gemeinsames zweireihiges Figuren-/Beckenfeld	qol	MC153	OL	WEITER_GLEICHER_FORTGANG	weiter	weiter	NONCLOSE
E123	B1-S004	B1	f81v	F026	1	gemeinsames zweireihiges Figuren-/Beckenfeld	chedy	MC074	Y	DIES_AKTUELLER_POSTEN	überführen	überführen	NONCLOSE
E124	B1-S004	B1	f81v	F026	2	gemeinsames zweireihiges Figuren-/Beckenfeld	ol	MC153	OL	WEITER_GLEICHER_FORTGANG	weiter	weiter	NONCLOSE
E126	B1-S005	B1	f81v	F027	1	gemeinsames zweireihiges Figuren-/Beckenfeld	qolchedy	MC028	OL	WEITER_GLEICHER_FORTGANG	weiterführen; Schluss	weiterführen; Schluss	TERMINAL
E128	B1-S006	B1	f81v	F028	2	gemeinsames zweireihiges Figuren-/Beckenfeld	shckhy	MC035	Y	DIES_AKTUELLER_POSTEN	durchleiten	durchleiten	NONCLOSE
E130	B1-S006	B1	f81v	F028	4	gemeinsames zweireihiges Figuren-/Beckenfeld	ral	MC056	AL	ZU_ZIEL	Zielmarke	Zielmarke	NONCLOSE
E132	B1-S008	B1	f81v	F030	1	gemeinsames zweireihiges Figuren-/Beckenfeld	chey	MC123	Y	DIES_AKTUELLER_POSTEN	dies	dies	NONCLOSE
E133	B1-S008	B1	f81v	F030	2	gemeinsames zweireihiges Figuren-/Beckenfeld	ol	MC153	OL	WEITER_GLEICHER_FORTGANG	weiter	weiter	NONCLOSE
E134	B1-S008	B1	f81v	F030	3	gemeinsames zweireihiges Figuren-/Beckenfeld	cheky	MC147	Y	DIES_AKTUELLER_POSTEN	kurz wärmen	kurz wärmen	NONCLOSE
E135	B1-S008	B1	f81v	F030	4	gemeinsames zweireihiges Figuren-/Beckenfeld	ol	MC153	OL	WEITER_GLEICHER_FORTGANG	weiter	weiter	NONCLOSE
E139	B1-S011	B1	f81v	F033	1	gemeinsames zweireihiges Figuren-/Beckenfeld	chckhy	MC035	Y	DIES_AKTUELLER_POSTEN	durchleiten	durchleiten	NONCLOSE
E140	B1-S011	B1	f81v	F033	2	gemeinsames zweireihiges Figuren-/Beckenfeld	qoky	MC026	Y	DIES_AKTUELLER_POSTEN	einsetzen	einsetzen	NONCLOSE
E142	B1-S012	B1	f81v	F034	2	gemeinsames zweireihiges Figuren-/Beckenfeld	qokey	MC007	Y	DIES_AKTUELLER_POSTEN	KURZ_SETZEN	kurz einwirken lassen	NONCLOSE
E145	B1-S014	B1	f81v	F036	1	gemeinsames zweireihiges Figuren-/Beckenfeld	chedy	MC074	Y	DIES_AKTUELLER_POSTEN	überführen	überführen	NONCLOSE
E146	B1-S014	B1	f81v	F036	2	gemeinsames zweireihiges Figuren-/Beckenfeld	qolky	MC134	OL	WEITER_GLEICHER_FORTGANG	Weiterweg	Weiterweg	NONCLOSE
E147	B1-S014	B1	f81v	F036	3	gemeinsames zweireihiges Figuren-/Beckenfeld	lchedal	MC051	AL	ZU_ZIEL	Zielabführung	Zielabführung	NONCLOSE
E148	B1-S014	B1	f81v	F036	4	gemeinsames zweireihiges Figuren-/Beckenfeld	qol	MC153	OL	WEITER_GLEICHER_FORTGANG	weiter	weiter	NONCLOSE
E149	B1-S014	B1	f81v	F036	5	gemeinsames zweireihiges Figuren-/Beckenfeld	otar	MC121	AR|OT	VON_QUELLE + DANACH_NAECHSTER	Folgequelle	Folgequelle	NONCLOSE
E152	B1-S016	B1	f81v	F038	1	gemeinsames zweireihiges Figuren-/Beckenfeld	qokal	MC040	AL	ZU_ZIEL	dorthin einsetzen	dorthin einsetzen	NONCLOSE
E153	B1-S016	B1	f81v	F038	2	gemeinsames zweireihiges Figuren-/Beckenfeld	okeey	MC002	Y	DIES_AKTUELLER_POSTEN	LAENGER_SETZEN_ODER_HALTEN	länger einwirken lassen	NONCLOSE
E154	B1-S016	B1	f81v	F038	3	gemeinsames zweireihiges Figuren-/Beckenfeld	qol	MC153	OL	WEITER_GLEICHER_FORTGANG	weiter	weiter	NONCLOSE
E156	B1-S017	B1	f81v	F039	1	gemeinsames zweireihiges Figuren-/Beckenfeld	sal	MC154	AL	ZU_ZIEL	dorthin	dorthin	NONCLOSE
E157	B1-S017	B1	f81v	F039	2	gemeinsames zweireihiges Figuren-/Beckenfeld	teol	MC106	OL	WEITER_GLEICHER_FORTGANG	kurz weiterführen	kurz weiterführen	NONCLOSE
E160	B1-S018	B1	f81v	F041	1	gemeinsames zweireihiges Figuren-/Beckenfeld	dsheol	MC076	OL	WEITER_GLEICHER_FORTGANG	Kurzhalt	Kurzhalt	NONCLOSE
E164	B1-S020	B1	f81v	F043	1	gemeinsames zweireihiges Figuren-/Beckenfeld	cheky	MC147	Y	DIES_AKTUELLER_POSTEN	kurz wärmen	kurz wärmen	NONCLOSE
E166	B1-S021	B1	f81v	F044	1	gemeinsames zweireihiges Figuren-/Beckenfeld	chal	MC154	AL	ZU_ZIEL	dorthin	dorthin	NONCLOSE
E168	B2-S002	B2	f82r	F046	1	obere Paarbecken-/Zylinderstation	qolchedy	MC028	OL	WEITER_GLEICHER_FORTGANG	weiterführen; Schluss	weiterführen; Schluss	TERMINAL
E170	B2-S003	B2	f82r	F047	2	obere Paarbecken-/Zylinderstation	dy	MC123	Y	DIES_AKTUELLER_POSTEN	dies	dies	NONCLOSE
E172	B2-S004	B2	f82r	F048	1	obere Paarbecken-/Zylinderstation	qokal	MC040	AL	ZU_ZIEL	dorthin einsetzen	dorthin einsetzen	NONCLOSE
E173	B2-S004	B2	f82r	F048	2	obere Paarbecken-/Zylinderstation	lcheckhy	MC168	Y	DIES_AKTUELLER_POSTEN	Abführpassage	Abführpassage	NONCLOSE
